land	instrument	tid	Daglige renter (procent)	
DK: Danmark	DESTR Referencerente	2012M02D06	0.0000
DK: Danmark	DESTR Referencerente	2012M02D07	0.0000
DK: Danmark	DESTR Referencerente	2012M02D08	0.0000
DK: Danmark	DESTR Referencerente	2012M02D09	0.0000
DK: Danmark	DESTR Referencerente	2012M02D10	0.0000
DK: Danmark	DESTR Referencerente	2012M02D13	0.0000
DK: Danmark	DESTR Referencerente	2012M02D14	0.0000
DK: Danmark	DESTR Referencerente	2012M02D15	0.0000
DK: Danmark	DESTR Referencerente	2012M02D16	0.0000
DK: Danmark	DESTR Referencerente	2012M02D17	0.0000
DK: Danmark	DESTR Referencerente	2012M02D20	0.0000
DK: Danmark	DESTR Referencerente	2012M02D21	0.0000
DK: Danmark	DESTR Referencerente	2012M02D22	0.0000
DK: Danmark	DESTR Referencerente	2012M02D23	0.0000
DK: Danmark	DESTR Referencerente	2012M02D24	0.0000
DK: Danmark	DESTR Referencerente	2012M02D27	0.0000
DK: Danmark	DESTR Referencerente	2012M02D28	0.0000
DK: Danmark	DESTR Referencerente	2012M02D29	0.0000
DK: Danmark	DESTR Referencerente	2012M03D01	0.0000
DK: Danmark	DESTR Referencerente	2012M03D02	0.0000
DK: Danmark	DESTR Referencerente	2012M03D05	0.0000
DK: Danmark	DESTR Referencerente	2012M03D06	0.0000
DK: Danmark	DESTR Referencerente	2012M03D07	0.0000
DK: Danmark	DESTR Referencerente	2012M03D08	0.0000
DK: Danmark	DESTR Referencerente	2012M03D09	0.0000
DK: Danmark	DESTR Referencerente	2012M03D12	0.0000
DK: Danmark	DESTR Referencerente	2012M03D13	0.0000
DK: Danmark	DESTR Referencerente	2012M03D14	0.0000
DK: Danmark	DESTR Referencerente	2012M03D15	0.0000
DK: Danmark	DESTR Referencerente	2012M03D16	0.0000
DK: Danmark	DESTR Referencerente	2012M03D19	0.0000
DK: Danmark	DESTR Referencerente	2012M03D20	0.0000
DK: Danmark	DESTR Referencerente	2012M03D21	0.0000
DK: Danmark	DESTR Referencerente	2012M03D22	0.0000
DK: Danmark	DESTR Referencerente	2012M03D23	0.0000
DK: Danmark	DESTR Referencerente	2012M03D26	0.0000
DK: Danmark	DESTR Referencerente	2012M03D27	0.0000
DK: Danmark	DESTR Referencerente	2012M03D28	0.0000
DK: Danmark	DESTR Referencerente	2012M03D29	0.0000
DK: Danmark	DESTR Referencerente	2012M03D30	0.0000
DK: Danmark	DESTR Referencerente	2012M04D02	0.0000
DK: Danmark	DESTR Referencerente	2012M04D03	0.0000
DK: Danmark	DESTR Referencerente	2012M04D04	0.0000
DK: Danmark	DESTR Referencerente	2012M04D10	0.0000
DK: Danmark	DESTR Referencerente	2012M04D11	0.0000
DK: Danmark	DESTR Referencerente	2012M04D12	0.0000
DK: Danmark	DESTR Referencerente	2012M04D13	0.0000
DK: Danmark	DESTR Referencerente	2012M04D16	0.0000
DK: Danmark	DESTR Referencerente	2012M04D17	0.0000
DK: Danmark	DESTR Referencerente	2012M04D18	0.0000
DK: Danmark	DESTR Referencerente	2012M04D19	0.0000
DK: Danmark	DESTR Referencerente	2012M04D20	0.0000
DK: Danmark	DESTR Referencerente	2012M04D23	0.0000
DK: Danmark	DESTR Referencerente	2012M04D24	0.0000
DK: Danmark	DESTR Referencerente	2012M04D25	0.0000
DK: Danmark	DESTR Referencerente	2012M04D26	0.0000
DK: Danmark	DESTR Referencerente	2012M04D27	0.0000
DK: Danmark	DESTR Referencerente	2012M04D30	0.0000
DK: Danmark	DESTR Referencerente	2012M05D01	0.0000
DK: Danmark	DESTR Referencerente	2012M05D02	0.0000
DK: Danmark	DESTR Referencerente	2012M05D03	0.0000
DK: Danmark	DESTR Referencerente	2012M05D07	0.0000
DK: Danmark	DESTR Referencerente	2012M05D08	0.0000
DK: Danmark	DESTR Referencerente	2012M05D09	0.0000
DK: Danmark	DESTR Referencerente	2012M05D10	0.0000
DK: Danmark	DESTR Referencerente	2012M05D11	0.0000
DK: Danmark	DESTR Referencerente	2012M05D14	0.0000
DK: Danmark	DESTR Referencerente	2012M05D15	0.0000
DK: Danmark	DESTR Referencerente	2012M05D16	0.0000
DK: Danmark	DESTR Referencerente	2012M05D21	0.0000
DK: Danmark	DESTR Referencerente	2012M05D22	0.0000
DK: Danmark	DESTR Referencerente	2012M05D23	0.0000
DK: Danmark	DESTR Referencerente	2012M05D24	0.0000
DK: Danmark	DESTR Referencerente	2012M05D25	0.0000
DK: Danmark	DESTR Referencerente	2012M05D29	0.0000
DK: Danmark	DESTR Referencerente	2012M05D30	0.0000
DK: Danmark	DESTR Referencerente	2012M05D31	0.0000
DK: Danmark	DESTR Referencerente	2012M06D01	0.0000
DK: Danmark	DESTR Referencerente	2012M06D04	0.0000
DK: Danmark	DESTR Referencerente	2012M06D06	0.0000
DK: Danmark	DESTR Referencerente	2012M06D07	0.0000
DK: Danmark	DESTR Referencerente	2012M06D08	0.0000
DK: Danmark	DESTR Referencerente	2012M06D11	0.0000
DK: Danmark	DESTR Referencerente	2012M06D12	0.0000
DK: Danmark	DESTR Referencerente	2012M06D13	0.0000
DK: Danmark	DESTR Referencerente	2012M06D14	0.0000
DK: Danmark	DESTR Referencerente	2012M06D15	0.0000
DK: Danmark	DESTR Referencerente	2012M06D18	0.0000
DK: Danmark	DESTR Referencerente	2012M06D19	0.0000
DK: Danmark	DESTR Referencerente	2012M06D20	0.0000
DK: Danmark	DESTR Referencerente	2012M06D21	0.0000
DK: Danmark	DESTR Referencerente	2012M06D22	0.0000
DK: Danmark	DESTR Referencerente	2012M06D25	0.0000
DK: Danmark	DESTR Referencerente	2012M06D26	0.0000
DK: Danmark	DESTR Referencerente	2012M06D27	0.0000
DK: Danmark	DESTR Referencerente	2012M06D28	0.0000
DK: Danmark	DESTR Referencerente	2012M06D29	0.0000
DK: Danmark	DESTR Referencerente	2012M07D02	0.0000
DK: Danmark	DESTR Referencerente	2012M07D03	0.0000
DK: Danmark	DESTR Referencerente	2012M07D04	0.0000
DK: Danmark	DESTR Referencerente	2012M07D05	0.0000
DK: Danmark	DESTR Referencerente	2012M07D06	0.0000
DK: Danmark	DESTR Referencerente	2012M07D09	0.0000
DK: Danmark	DESTR Referencerente	2012M07D10	0.0000
DK: Danmark	DESTR Referencerente	2012M07D11	0.0000
DK: Danmark	DESTR Referencerente	2012M07D12	0.0000
DK: Danmark	DESTR Referencerente	2012M07D13	0.0000
DK: Danmark	DESTR Referencerente	2012M07D16	0.0000
DK: Danmark	DESTR Referencerente	2012M07D17	0.0000
DK: Danmark	DESTR Referencerente	2012M07D18	0.0000
DK: Danmark	DESTR Referencerente	2012M07D19	0.0000
DK: Danmark	DESTR Referencerente	2012M07D20	0.0000
DK: Danmark	DESTR Referencerente	2012M07D23	0.0000
DK: Danmark	DESTR Referencerente	2012M07D24	0.0000
DK: Danmark	DESTR Referencerente	2012M07D25	0.0000
DK: Danmark	DESTR Referencerente	2012M07D26	0.0000
DK: Danmark	DESTR Referencerente	2012M07D27	0.0000
DK: Danmark	DESTR Referencerente	2012M07D30	0.0000
DK: Danmark	DESTR Referencerente	2012M07D31	0.0000
DK: Danmark	DESTR Referencerente	2012M08D01	0.0000
DK: Danmark	DESTR Referencerente	2012M08D02	0.0000
DK: Danmark	DESTR Referencerente	2012M08D03	0.0000
DK: Danmark	DESTR Referencerente	2012M08D06	0.0000
DK: Danmark	DESTR Referencerente	2012M08D07	0.0000
DK: Danmark	DESTR Referencerente	2012M08D08	0.0000
DK: Danmark	DESTR Referencerente	2012M08D09	0.0000
DK: Danmark	DESTR Referencerente	2012M08D10	0.0000
DK: Danmark	DESTR Referencerente	2012M08D13	0.0000
DK: Danmark	DESTR Referencerente	2012M08D14	0.0000
DK: Danmark	DESTR Referencerente	2012M08D15	0.0000
DK: Danmark	DESTR Referencerente	2012M08D16	0.0000
DK: Danmark	DESTR Referencerente	2012M08D17	0.0000
DK: Danmark	DESTR Referencerente	2012M08D20	0.0000
DK: Danmark	DESTR Referencerente	2012M08D21	0.0000
DK: Danmark	DESTR Referencerente	2012M08D22	0.0000
DK: Danmark	DESTR Referencerente	2012M08D23	0.0000
DK: Danmark	DESTR Referencerente	2012M08D24	0.0000
DK: Danmark	DESTR Referencerente	2012M08D27	0.0000
DK: Danmark	DESTR Referencerente	2012M08D28	0.0000
DK: Danmark	DESTR Referencerente	2012M08D29	0.0000
DK: Danmark	DESTR Referencerente	2012M08D30	0.0000
DK: Danmark	DESTR Referencerente	2012M08D31	0.0000
DK: Danmark	DESTR Referencerente	2012M09D03	0.0000
DK: Danmark	DESTR Referencerente	2012M09D04	0.0000
DK: Danmark	DESTR Referencerente	2012M09D05	0.0000
DK: Danmark	DESTR Referencerente	2012M09D06	0.0000
DK: Danmark	DESTR Referencerente	2012M09D07	0.0000
DK: Danmark	DESTR Referencerente	2012M09D10	0.0000
DK: Danmark	DESTR Referencerente	2012M09D11	0.0000
DK: Danmark	DESTR Referencerente	2012M09D12	0.0000
DK: Danmark	DESTR Referencerente	2012M09D13	0.0000
DK: Danmark	DESTR Referencerente	2012M09D14	0.0000
DK: Danmark	DESTR Referencerente	2012M09D17	0.0000
DK: Danmark	DESTR Referencerente	2012M09D18	0.0000
DK: Danmark	DESTR Referencerente	2012M09D19	0.0000
DK: Danmark	DESTR Referencerente	2012M09D20	0.0000
DK: Danmark	DESTR Referencerente	2012M09D21	0.0000
DK: Danmark	DESTR Referencerente	2012M09D24	0.0000
DK: Danmark	DESTR Referencerente	2012M09D25	0.0000
DK: Danmark	DESTR Referencerente	2012M09D26	0.0000
DK: Danmark	DESTR Referencerente	2012M09D27	0.0000
DK: Danmark	DESTR Referencerente	2012M09D28	0.0000
DK: Danmark	DESTR Referencerente	2012M10D01	0.0000
DK: Danmark	DESTR Referencerente	2012M10D02	0.0000
DK: Danmark	DESTR Referencerente	2012M10D03	0.0000
DK: Danmark	DESTR Referencerente	2012M10D04	0.0000
DK: Danmark	DESTR Referencerente	2012M10D05	0.0000
DK: Danmark	DESTR Referencerente	2012M10D08	0.0000
DK: Danmark	DESTR Referencerente	2012M10D09	0.0000
DK: Danmark	DESTR Referencerente	2012M10D10	0.0000
DK: Danmark	DESTR Referencerente	2012M10D11	0.0000
DK: Danmark	DESTR Referencerente	2012M10D12	0.0000
DK: Danmark	DESTR Referencerente	2012M10D15	0.0000
DK: Danmark	DESTR Referencerente	2012M10D16	0.0000
DK: Danmark	DESTR Referencerente	2012M10D17	0.0000
DK: Danmark	DESTR Referencerente	2012M10D18	0.0000
DK: Danmark	DESTR Referencerente	2012M10D19	0.0000
DK: Danmark	DESTR Referencerente	2012M10D22	0.0000
DK: Danmark	DESTR Referencerente	2012M10D23	0.0000
DK: Danmark	DESTR Referencerente	2012M10D24	0.0000
DK: Danmark	DESTR Referencerente	2012M10D25	0.0000
DK: Danmark	DESTR Referencerente	2012M10D26	0.0000
DK: Danmark	DESTR Referencerente	2012M10D29	0.0000
DK: Danmark	DESTR Referencerente	2012M10D30	0.0000
DK: Danmark	DESTR Referencerente	2012M10D31	0.0000
DK: Danmark	DESTR Referencerente	2012M11D01	0.0000
DK: Danmark	DESTR Referencerente	2012M11D02	0.0000
DK: Danmark	DESTR Referencerente	2012M11D05	0.0000
DK: Danmark	DESTR Referencerente	2012M11D06	0.0000
DK: Danmark	DESTR Referencerente	2012M11D07	0.0000
DK: Danmark	DESTR Referencerente	2012M11D08	0.0000
DK: Danmark	DESTR Referencerente	2012M11D09	0.0000
DK: Danmark	DESTR Referencerente	2012M11D12	0.0000
DK: Danmark	DESTR Referencerente	2012M11D13	0.0000
DK: Danmark	DESTR Referencerente	2012M11D14	0.0000
DK: Danmark	DESTR Referencerente	2012M11D15	0.0000
DK: Danmark	DESTR Referencerente	2012M11D16	0.0000
DK: Danmark	DESTR Referencerente	2012M11D19	0.0000
DK: Danmark	DESTR Referencerente	2012M11D20	0.0000
DK: Danmark	DESTR Referencerente	2012M11D21	0.0000
DK: Danmark	DESTR Referencerente	2012M11D22	0.0000
DK: Danmark	DESTR Referencerente	2012M11D23	0.0000
DK: Danmark	DESTR Referencerente	2012M11D26	0.0000
DK: Danmark	DESTR Referencerente	2012M11D27	0.0000
DK: Danmark	DESTR Referencerente	2012M11D28	0.0000
DK: Danmark	DESTR Referencerente	2012M11D29	0.0000
DK: Danmark	DESTR Referencerente	2012M11D30	0.0000
DK: Danmark	DESTR Referencerente	2012M12D03	0.0000
DK: Danmark	DESTR Referencerente	2012M12D04	0.0000
DK: Danmark	DESTR Referencerente	2012M12D05	0.0000
DK: Danmark	DESTR Referencerente	2012M12D06	0.0000
DK: Danmark	DESTR Referencerente	2012M12D07	0.0000
DK: Danmark	DESTR Referencerente	2012M12D10	0.0000
DK: Danmark	DESTR Referencerente	2012M12D11	0.0000
DK: Danmark	DESTR Referencerente	2012M12D12	0.0000
DK: Danmark	DESTR Referencerente	2012M12D13	0.0000
DK: Danmark	DESTR Referencerente	2012M12D14	0.0000
DK: Danmark	DESTR Referencerente	2012M12D17	0.0000
DK: Danmark	DESTR Referencerente	2012M12D18	0.0000
DK: Danmark	DESTR Referencerente	2012M12D19	0.0000
DK: Danmark	DESTR Referencerente	2012M12D20	0.0000
DK: Danmark	DESTR Referencerente	2012M12D21	0.0000
DK: Danmark	DESTR Referencerente	2012M12D27	0.0000
DK: Danmark	DESTR Referencerente	2012M12D28	0.0000
DK: Danmark	DESTR Referencerente	2013M01D02	0.0000
DK: Danmark	DESTR Referencerente	2013M01D03	0.0000
DK: Danmark	DESTR Referencerente	2013M01D04	0.0000
DK: Danmark	DESTR Referencerente	2013M01D07	0.0000
DK: Danmark	DESTR Referencerente	2013M01D08	0.0000
DK: Danmark	DESTR Referencerente	2013M01D09	0.0000
DK: Danmark	DESTR Referencerente	2013M01D10	0.0000
DK: Danmark	DESTR Referencerente	2013M01D11	0.0000
DK: Danmark	DESTR Referencerente	2013M01D14	0.0000
DK: Danmark	DESTR Referencerente	2013M01D15	0.0000
DK: Danmark	DESTR Referencerente	2013M01D16	0.0000
DK: Danmark	DESTR Referencerente	2013M01D17	0.0000
DK: Danmark	DESTR Referencerente	2013M01D18	0.0000
DK: Danmark	DESTR Referencerente	2013M01D21	0.0000
DK: Danmark	DESTR Referencerente	2013M01D22	0.0000
DK: Danmark	DESTR Referencerente	2013M01D23	0.0000
DK: Danmark	DESTR Referencerente	2013M01D24	0.0000
DK: Danmark	DESTR Referencerente	2013M01D25	0.0000
DK: Danmark	DESTR Referencerente	2013M01D28	0.0000
DK: Danmark	DESTR Referencerente	2013M01D29	0.0000
DK: Danmark	DESTR Referencerente	2013M01D30	0.0000
DK: Danmark	DESTR Referencerente	2013M01D31	0.0000
DK: Danmark	DESTR Referencerente	2013M02D01	0.0000
DK: Danmark	DESTR Referencerente	2013M02D04	0.0000
DK: Danmark	DESTR Referencerente	2013M02D05	0.0000
DK: Danmark	DESTR Referencerente	2013M02D06	0.0000
DK: Danmark	DESTR Referencerente	2013M02D07	0.0000
DK: Danmark	DESTR Referencerente	2013M02D08	0.0000
DK: Danmark	DESTR Referencerente	2013M02D11	0.0000
DK: Danmark	DESTR Referencerente	2013M02D12	0.0000
DK: Danmark	DESTR Referencerente	2013M02D13	0.0000
DK: Danmark	DESTR Referencerente	2013M02D14	0.0000
DK: Danmark	DESTR Referencerente	2013M02D15	0.0000
DK: Danmark	DESTR Referencerente	2013M02D18	0.0000
DK: Danmark	DESTR Referencerente	2013M02D19	0.0000
DK: Danmark	DESTR Referencerente	2013M02D20	0.0000
DK: Danmark	DESTR Referencerente	2013M02D21	0.0000
DK: Danmark	DESTR Referencerente	2013M02D22	0.0000
DK: Danmark	DESTR Referencerente	2013M02D25	0.0000
DK: Danmark	DESTR Referencerente	2013M02D26	0.0000
DK: Danmark	DESTR Referencerente	2013M02D27	0.0000
DK: Danmark	DESTR Referencerente	2013M02D28	0.0000
DK: Danmark	DESTR Referencerente	2013M03D01	0.0000
DK: Danmark	DESTR Referencerente	2013M03D04	0.0000
DK: Danmark	DESTR Referencerente	2013M03D05	0.0000
DK: Danmark	DESTR Referencerente	2013M03D06	0.0000
DK: Danmark	DESTR Referencerente	2013M03D07	0.0000
DK: Danmark	DESTR Referencerente	2013M03D08	0.0000
DK: Danmark	DESTR Referencerente	2013M03D11	0.0000
DK: Danmark	DESTR Referencerente	2013M03D12	0.0000
DK: Danmark	DESTR Referencerente	2013M03D13	0.0000
DK: Danmark	DESTR Referencerente	2013M03D14	0.0000
DK: Danmark	DESTR Referencerente	2013M03D15	0.0000
DK: Danmark	DESTR Referencerente	2013M03D18	0.0000
DK: Danmark	DESTR Referencerente	2013M03D19	0.0000
DK: Danmark	DESTR Referencerente	2013M03D20	0.0000
DK: Danmark	DESTR Referencerente	2013M03D21	0.0000
DK: Danmark	DESTR Referencerente	2013M03D22	0.0000
DK: Danmark	DESTR Referencerente	2013M03D25	0.0000
DK: Danmark	DESTR Referencerente	2013M03D26	0.0000
DK: Danmark	DESTR Referencerente	2013M03D27	0.0000
DK: Danmark	DESTR Referencerente	2013M04D02	0.0000
DK: Danmark	DESTR Referencerente	2013M04D03	0.0000
DK: Danmark	DESTR Referencerente	2013M04D04	0.0000
DK: Danmark	DESTR Referencerente	2013M04D05	0.0000
DK: Danmark	DESTR Referencerente	2013M04D08	0.0000
DK: Danmark	DESTR Referencerente	2013M04D09	0.0000
DK: Danmark	DESTR Referencerente	2013M04D10	0.0000
DK: Danmark	DESTR Referencerente	2013M04D11	0.0000
DK: Danmark	DESTR Referencerente	2013M04D12	0.0000
DK: Danmark	DESTR Referencerente	2013M04D15	0.0000
DK: Danmark	DESTR Referencerente	2013M04D16	0.0000
DK: Danmark	DESTR Referencerente	2013M04D17	0.0000
DK: Danmark	DESTR Referencerente	2013M04D18	0.0000
DK: Danmark	DESTR Referencerente	2013M04D19	0.0000
DK: Danmark	DESTR Referencerente	2013M04D22	0.0000
DK: Danmark	DESTR Referencerente	2013M04D23	0.0000
DK: Danmark	DESTR Referencerente	2013M04D24	0.0000
DK: Danmark	DESTR Referencerente	2013M04D25	0.0000
DK: Danmark	DESTR Referencerente	2013M04D29	0.0000
DK: Danmark	DESTR Referencerente	2013M04D30	0.0000
DK: Danmark	DESTR Referencerente	2013M05D01	0.0000
DK: Danmark	DESTR Referencerente	2013M05D02	0.0000
DK: Danmark	DESTR Referencerente	2013M05D03	0.0000
DK: Danmark	DESTR Referencerente	2013M05D06	0.0000
DK: Danmark	DESTR Referencerente	2013M05D07	0.0000
DK: Danmark	DESTR Referencerente	2013M05D08	0.0000
DK: Danmark	DESTR Referencerente	2013M05D13	0.0000
DK: Danmark	DESTR Referencerente	2013M05D14	0.0000
DK: Danmark	DESTR Referencerente	2013M05D15	0.0000
DK: Danmark	DESTR Referencerente	2013M05D16	0.0000
DK: Danmark	DESTR Referencerente	2013M05D17	0.0000
DK: Danmark	DESTR Referencerente	2013M05D21	0.0000
DK: Danmark	DESTR Referencerente	2013M05D22	0.0000
DK: Danmark	DESTR Referencerente	2013M05D23	0.0000
DK: Danmark	DESTR Referencerente	2013M05D24	0.0000
DK: Danmark	DESTR Referencerente	2013M05D27	0.0000
DK: Danmark	DESTR Referencerente	2013M05D28	0.0000
DK: Danmark	DESTR Referencerente	2013M05D29	0.0000
DK: Danmark	DESTR Referencerente	2013M05D30	0.0000
DK: Danmark	DESTR Referencerente	2013M05D31	0.0000
DK: Danmark	DESTR Referencerente	2013M06D03	0.0000
DK: Danmark	DESTR Referencerente	2013M06D04	0.0000
DK: Danmark	DESTR Referencerente	2013M06D06	0.0000
DK: Danmark	DESTR Referencerente	2013M06D07	0.0000
DK: Danmark	DESTR Referencerente	2013M06D10	0.0000
DK: Danmark	DESTR Referencerente	2013M06D11	0.0000
DK: Danmark	DESTR Referencerente	2013M06D12	0.0000
DK: Danmark	DESTR Referencerente	2013M06D13	0.0000
DK: Danmark	DESTR Referencerente	2013M06D14	0.0000
DK: Danmark	DESTR Referencerente	2013M06D17	0.0000
DK: Danmark	DESTR Referencerente	2013M06D18	0.0000
DK: Danmark	DESTR Referencerente	2013M06D19	0.0000
DK: Danmark	DESTR Referencerente	2013M06D20	0.0000
DK: Danmark	DESTR Referencerente	2013M06D21	0.0000
DK: Danmark	DESTR Referencerente	2013M06D24	0.0000
DK: Danmark	DESTR Referencerente	2013M06D25	0.0000
DK: Danmark	DESTR Referencerente	2013M06D26	0.0000
DK: Danmark	DESTR Referencerente	2013M06D27	0.0000
DK: Danmark	DESTR Referencerente	2013M06D28	0.0000
DK: Danmark	DESTR Referencerente	2013M07D01	0.0000
DK: Danmark	DESTR Referencerente	2013M07D02	0.0000
DK: Danmark	DESTR Referencerente	2013M07D03	0.0000
DK: Danmark	DESTR Referencerente	2013M07D04	0.0000
DK: Danmark	DESTR Referencerente	2013M07D05	0.0000
DK: Danmark	DESTR Referencerente	2013M07D08	0.0000
DK: Danmark	DESTR Referencerente	2013M07D09	0.0000
DK: Danmark	DESTR Referencerente	2013M07D10	0.0000
DK: Danmark	DESTR Referencerente	2013M07D11	0.0000
DK: Danmark	DESTR Referencerente	2013M07D12	0.0000
DK: Danmark	DESTR Referencerente	2013M07D15	0.0000
DK: Danmark	DESTR Referencerente	2013M07D16	0.0000
DK: Danmark	DESTR Referencerente	2013M07D17	0.0000
DK: Danmark	DESTR Referencerente	2013M07D18	0.0000
DK: Danmark	DESTR Referencerente	2013M07D19	0.0000
DK: Danmark	DESTR Referencerente	2013M07D22	0.0000
DK: Danmark	DESTR Referencerente	2013M07D23	0.0000
DK: Danmark	DESTR Referencerente	2013M07D24	0.0000
DK: Danmark	DESTR Referencerente	2013M07D25	0.0000
DK: Danmark	DESTR Referencerente	2013M07D26	0.0000
DK: Danmark	DESTR Referencerente	2013M07D29	0.0000
DK: Danmark	DESTR Referencerente	2013M07D30	0.0000
DK: Danmark	DESTR Referencerente	2013M07D31	0.0000
DK: Danmark	DESTR Referencerente	2013M08D01	0.0000
DK: Danmark	DESTR Referencerente	2013M08D02	0.0000
DK: Danmark	DESTR Referencerente	2013M08D05	0.0000
DK: Danmark	DESTR Referencerente	2013M08D06	0.0000
DK: Danmark	DESTR Referencerente	2013M08D07	0.0000
DK: Danmark	DESTR Referencerente	2013M08D08	0.0000
DK: Danmark	DESTR Referencerente	2013M08D09	0.0000
DK: Danmark	DESTR Referencerente	2013M08D12	0.0000
DK: Danmark	DESTR Referencerente	2013M08D13	0.0000
DK: Danmark	DESTR Referencerente	2013M08D14	0.0000
DK: Danmark	DESTR Referencerente	2013M08D15	0.0000
DK: Danmark	DESTR Referencerente	2013M08D16	0.0000
DK: Danmark	DESTR Referencerente	2013M08D19	0.0000
DK: Danmark	DESTR Referencerente	2013M08D20	0.0000
DK: Danmark	DESTR Referencerente	2013M08D21	0.0000
DK: Danmark	DESTR Referencerente	2013M08D22	0.0000
DK: Danmark	DESTR Referencerente	2013M08D23	0.0000
DK: Danmark	DESTR Referencerente	2013M08D26	0.0000
DK: Danmark	DESTR Referencerente	2013M08D27	0.0000
DK: Danmark	DESTR Referencerente	2013M08D28	0.0000
DK: Danmark	DESTR Referencerente	2013M08D29	0.0000
DK: Danmark	DESTR Referencerente	2013M08D30	0.0000
DK: Danmark	DESTR Referencerente	2013M09D02	0.0000
DK: Danmark	DESTR Referencerente	2013M09D03	0.0000
DK: Danmark	DESTR Referencerente	2013M09D04	0.0000
DK: Danmark	DESTR Referencerente	2013M09D05	0.0000
DK: Danmark	DESTR Referencerente	2013M09D06	0.0000
DK: Danmark	DESTR Referencerente	2013M09D09	0.0000
DK: Danmark	DESTR Referencerente	2013M09D10	0.0000
DK: Danmark	DESTR Referencerente	2013M09D11	0.0000
DK: Danmark	DESTR Referencerente	2013M09D12	0.0000
DK: Danmark	DESTR Referencerente	2013M09D13	0.0000
DK: Danmark	DESTR Referencerente	2013M09D16	0.0000
DK: Danmark	DESTR Referencerente	2013M09D17	0.0000
